seconds,hours,svn,pwm icharge,pwm iled,pwm vlimit,pwm led,control_output_flags,control_flags,v_ref_ad,v_charge_ad,i_batt_ad,t_batt_ad,v_batt_ad,t_led_ad,batt_id_ad,t_driver_ad,driver_input_flags,Converted by computer:,vcharger (V),ibatt (A),tbatt (C),vbatt (V),tled (C),tdriver (C),
175.0,0.0486,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,947,591,513,560,00111111,,0.08,-0.59,22.2,24.72,26.3,25.1,
176.0,0.0489,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,589,947,591,514,560,00111111,,0.08,-0.61,22.1,24.72,26.3,25.1,
177.0,0.0492,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,947,591,513,560,00111111,,0.08,-0.59,22.2,24.72,26.3,25.1,
178.0,0.0494,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,589,947,590,513,560,00111111,,0.08,-0.60,22.1,24.72,26.4,25.1,
179.0,0.0497,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,589,946,590,513,560,00111111,,0.08,-0.60,22.1,24.69,26.4,25.1,
180.0,0.0500,3217,1023,196,0,0,00001001,0000000000100000,0,3,73,588,947,590,513,560,00111111,,0.08,-0.58,22.2,24.72,26.4,25.1,
181.0,0.0503,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,590,514,560,00111111,,0.08,-0.61,22.2,24.69,26.4,25.1,
182.0,0.0506,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,589,513,560,00111111,,0.08,-0.59,22.2,24.69,26.5,25.1,
183.0,0.0508,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,589,513,560,00111111,,0.08,-0.60,22.2,24.69,26.5,25.1,
184.0,0.0511,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,589,513,560,00111111,,0.08,-0.61,22.2,24.69,26.5,25.1,
185.0,0.0514,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,589,513,560,00111111,,0.08,-0.59,22.2,24.69,26.5,25.1,
186.0,0.0517,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,589,513,560,00111111,,0.08,-0.61,22.2,24.69,26.5,25.1,
187.0,0.0519,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,947,588,513,560,00111111,,0.08,-0.60,22.2,24.72,26.6,25.1,
188.0,0.0522,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,588,513,560,00111111,,0.08,-0.59,22.2,24.69,26.6,25.1,
189.0,0.0525,3217,1023,196,0,0,00001001,0000000000100000,0,4,76,588,946,588,514,560,00111111,,0.10,-0.61,22.2,24.69,26.6,25.1,
190.0,0.0528,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,588,514,560,00111111,,0.08,-0.61,22.2,24.69,26.6,25.1,
191.0,0.0531,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,588,513,560,00111111,,0.08,-0.60,22.2,24.69,26.6,25.1,
192.0,0.0533,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,588,513,560,00111111,,0.08,-0.60,22.2,24.69,26.6,25.1,
193.0,0.0536,3217,1023,196,0,0,00001001,0000000000100000,0,3,73,588,946,587,513,559,00111111,,0.08,-0.58,22.2,24.69,26.7,25.2,
194.0,0.0539,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,587,513,560,00111111,,0.08,-0.60,22.2,24.69,26.7,25.1,
195.0,0.0542,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,587,513,559,00111111,,0.08,-0.59,22.2,24.69,26.7,25.2,
196.0,0.0544,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,589,946,587,513,559,00111111,,0.08,-0.59,22.1,24.69,26.7,25.2,
197.0,0.0547,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,589,946,587,513,559,00111111,,0.08,-0.61,22.1,24.69,26.7,25.2,
198.0,0.0550,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,586,513,559,00111111,,0.08,-0.59,22.2,24.69,26.8,25.2,
199.0,0.0553,3217,1023,196,0,0,00001001,0000000000100000,0,3,73,588,946,586,513,559,00111111,,0.08,-0.58,22.2,24.69,26.8,25.2,
200.0,0.0556,3217,1023,196,0,0,00001001,0000000000100000,0,4,75,588,946,586,513,559,00111111,,0.10,-0.60,22.2,24.69,26.8,25.2,
201.0,0.0558,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,586,514,559,00111111,,0.08,-0.60,22.2,24.69,26.8,25.2,
202.0,0.0561,3217,1023,196,0,0,00001001,0000000000100000,0,3,77,588,946,586,514,559,00111111,,0.08,-0.62,22.2,24.69,26.8,25.2,
203.0,0.0564,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,585,513,559,00111111,,0.08,-0.61,22.2,24.69,26.9,25.2,
204.0,0.0567,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,585,514,559,00111111,,0.08,-0.59,22.2,24.69,26.9,25.2,
205.0,0.0569,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,585,513,559,00111111,,0.08,-0.61,22.2,24.69,26.9,25.2,
206.0,0.0572,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,585,513,559,00111111,,0.08,-0.59,22.2,24.69,26.9,25.2,
207.0,0.0575,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,585,513,559,00111111,,0.08,-0.61,22.2,24.69,26.9,25.2,
208.0,0.0578,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,585,513,559,00111111,,0.08,-0.60,22.2,24.69,26.9,25.2,
209.0,0.0581,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,584,513,559,00111111,,0.08,-0.60,22.2,24.69,27.0,25.2,
210.0,0.0583,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,584,513,559,00111111,,0.08,-0.61,22.2,24.69,27.0,25.2,
211.0,0.0586,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,584,513,559,00111111,,0.08,-0.60,22.2,24.69,27.0,25.2,
212.0,0.0589,3217,1023,196,0,0,00001001,0000000000100000,0,4,75,588,946,584,513,558,00111111,,0.10,-0.60,22.2,24.69,27.0,25.3,
213.0,0.0592,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,584,513,559,00111111,,0.08,-0.59,22.2,24.69,27.0,25.2,
214.0,0.0594,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,584,513,558,00111111,,0.08,-0.61,22.2,24.69,27.0,25.3,
215.0,0.0597,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,583,513,558,00111111,,0.08,-0.59,22.2,24.69,27.1,25.3,
216.0,0.0600,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,583,513,558,00111111,,0.08,-0.61,22.2,24.69,27.1,25.3,
217.0,0.0603,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,583,513,558,00111111,,0.08,-0.61,22.2,24.67,27.1,25.3,
218.0,0.0606,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,583,514,558,00111111,,0.08,-0.60,22.2,24.69,27.1,25.3,
219.0,0.0608,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,582,513,558,00111111,,0.08,-0.59,22.2,24.69,27.2,25.3,
220.0,0.0611,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,946,582,513,558,00111111,,0.08,-0.60,22.2,24.69,27.2,25.3,
221.0,0.0614,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,582,513,558,00111111,,0.08,-0.59,22.2,24.69,27.2,25.3,
222.0,0.0617,3217,1023,196,0,0,00001001,0000000000100000,0,3,73,588,946,582,514,558,00111111,,0.08,-0.58,22.2,24.69,27.2,25.3,
223.0,0.0619,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,946,582,513,558,00111111,,0.08,-0.61,22.2,24.69,27.2,25.3,
224.0,0.0622,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,582,513,558,00111111,,0.08,-0.59,22.2,24.69,27.2,25.3,
225.0,0.0625,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,581,513,558,00111111,,0.08,-0.61,22.2,24.67,27.3,25.3,
226.0,0.0628,3217,1023,196,0,0,00001001,0000000000100000,0,4,74,588,946,581,514,558,00111111,,0.10,-0.59,22.2,24.69,27.3,25.3,
227.0,0.0631,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,581,513,558,00111111,,0.08,-0.61,22.2,24.67,27.3,25.3,
228.0,0.0633,3217,1023,196,0,0,00001001,0000000000100000,0,3,73,588,946,581,514,558,00111111,,0.08,-0.58,22.2,24.69,27.3,25.3,
229.0,0.0636,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,581,513,558,00111111,,0.08,-0.61,22.2,24.67,27.3,25.3,
230.0,0.0639,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,581,513,557,00111111,,0.08,-0.59,22.2,24.69,27.3,25.4,
231.0,0.0642,3217,1023,196,0,0,00001001,0000000000100000,0,3,77,588,945,580,513,557,00111111,,0.08,-0.62,22.2,24.67,27.4,25.4,
232.0,0.0644,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,946,580,513,557,00111111,,0.08,-0.59,22.2,24.69,27.4,25.4,
233.0,0.0647,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,580,513,557,00111111,,0.08,-0.61,22.2,24.67,27.4,25.4,
234.0,0.0650,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,580,513,557,00111111,,0.08,-0.61,22.2,24.67,27.4,25.4,
235.0,0.0653,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,579,513,557,00111111,,0.08,-0.61,22.2,24.67,27.5,25.4,
236.0,0.0656,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,580,513,557,00111111,,0.08,-0.59,22.2,24.67,27.4,25.4,
237.0,0.0658,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,579,513,557,00111111,,0.08,-0.61,22.2,24.67,27.5,25.4,
238.0,0.0661,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,579,513,557,00111111,,0.08,-0.60,22.2,24.67,27.5,25.4,
239.0,0.0664,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,579,513,557,00111111,,0.08,-0.61,22.2,24.67,27.5,25.4,
240.0,0.0667,3217,1023,196,0,0,00001001,0000000000100000,0,4,74,588,945,579,513,557,00111111,,0.10,-0.59,22.2,24.67,27.5,25.4,
241.0,0.0669,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,578,513,557,00111111,,0.08,-0.61,22.2,24.67,27.6,25.4,
242.0,0.0672,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,578,513,557,00111111,,0.08,-0.59,22.2,24.67,27.6,25.4,
243.0,0.0675,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,578,513,557,00111111,,0.08,-0.60,22.2,24.67,27.6,25.4,
244.0,0.0678,3217,1023,196,0,0,00001001,0000000000100000,0,4,73,588,945,578,513,557,00111111,,0.10,-0.58,22.2,24.67,27.6,25.4,
245.0,0.0681,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,578,513,557,00111111,,0.08,-0.61,22.2,24.67,27.6,25.4,
246.0,0.0683,3217,1023,196,0,0,00001001,0000000000100000,0,4,76,588,945,578,514,557,00111111,,0.10,-0.61,22.2,24.67,27.6,25.4,
247.0,0.0686,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,577,513,556,00111111,,0.08,-0.61,22.2,24.67,27.7,25.5,
248.0,0.0689,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,578,513,556,00111111,,0.08,-0.59,22.2,24.67,27.6,25.5,
249.0,0.0692,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,577,513,556,00111111,,0.08,-0.61,22.2,24.67,27.7,25.5,
250.0,0.0694,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,577,513,557,00111111,,0.08,-0.61,22.2,24.67,27.7,25.4,
251.0,0.0697,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,577,514,556,00111111,,0.08,-0.60,22.2,24.67,27.7,25.5,
252.0,0.0700,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,577,513,556,00111111,,0.08,-0.60,22.2,24.67,27.7,25.5,
253.0,0.0703,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,576,513,556,00111111,,0.08,-0.61,22.2,24.67,27.8,25.5,
254.0,0.0706,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,576,513,556,00111111,,0.08,-0.60,22.2,24.67,27.8,25.5,
255.0,0.0708,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,576,513,556,00111111,,0.08,-0.61,22.2,24.67,27.8,25.5,
256.0,0.0711,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,576,514,556,00111111,,0.08,-0.59,22.2,24.67,27.8,25.5,
257.0,0.0714,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,576,513,556,00111111,,0.08,-0.61,22.2,24.67,27.8,25.5,
258.0,0.0717,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,576,513,556,00111111,,0.08,-0.59,22.2,24.67,27.8,25.5,
259.0,0.0719,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,575,513,556,00111111,,0.08,-0.60,22.2,24.67,27.8,25.5,
260.0,0.0722,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,575,514,556,00111111,,0.08,-0.59,22.2,24.67,27.8,25.5,
261.0,0.0725,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,575,513,556,00111111,,0.08,-0.61,22.2,24.67,27.8,25.5,
262.0,0.0728,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,575,513,556,00111111,,0.08,-0.59,22.2,24.67,27.8,25.5,
263.0,0.0731,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,574,513,555,00111111,,0.08,-0.60,22.2,24.67,27.9,25.6,
264.0,0.0733,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,574,513,556,00111111,,0.08,-0.59,22.2,24.67,27.9,25.5,
265.0,0.0736,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,574,513,556,00111111,,0.08,-0.61,22.2,24.67,27.9,25.5,
266.0,0.0739,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,574,513,555,00111111,,0.08,-0.59,22.2,24.67,27.9,25.6,
267.0,0.0742,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,944,574,514,556,00111111,,0.08,-0.61,22.2,24.64,27.9,25.5,
268.0,0.0744,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,945,573,513,555,00111111,,0.08,-0.60,22.2,24.67,28.0,25.6,
269.0,0.0747,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,944,573,513,555,00111111,,0.08,-0.61,22.2,24.64,28.0,25.6,
270.0,0.0750,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,945,573,514,556,00111111,,0.08,-0.59,22.3,24.67,28.0,25.5,
271.0,0.0753,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,944,573,513,555,00111111,,0.08,-0.60,22.2,24.64,28.0,25.6,
272.0,0.0756,3217,1023,196,0,0,00001001,0000000000100000,0,4,74,588,945,573,513,555,00111111,,0.10,-0.59,22.2,24.67,28.0,25.6,
273.0,0.0758,3217,1023,196,0,0,00001001,0000000000100000,0,3,77,588,944,573,513,555,00111111,,0.08,-0.62,22.2,24.64,28.0,25.6,
274.0,0.0761,3217,1023,196,0,0,00001001,0000000000100000,0,4,75,588,944,572,513,555,00111111,,0.10,-0.60,22.2,24.64,28.1,25.6,
275.0,0.0764,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,572,513,555,00111111,,0.08,-0.59,22.2,24.67,28.1,25.6,
276.0,0.0767,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,944,572,513,555,00111111,,0.08,-0.59,22.2,24.64,28.1,25.6,
277.0,0.0769,3217,1023,196,0,0,00001001,0000000000100000,0,4,76,588,944,572,513,555,00111111,,0.10,-0.61,22.2,24.64,28.1,25.6,
278.0,0.0772,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,588,945,572,513,555,00111111,,0.08,-0.59,22.2,24.67,28.1,25.6,
279.0,0.0775,3217,1023,196,0,0,00001001,0000000000100000,0,4,75,588,945,572,513,555,00111111,,0.10,-0.60,22.2,24.67,28.1,25.6,
280.0,0.0778,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,944,572,513,555,00111111,,0.08,-0.61,22.2,24.64,28.1,25.6,
281.0,0.0781,3217,1023,196,0,0,00001001,0000000000100000,0,4,74,588,944,571,513,555,00111111,,0.10,-0.59,22.2,24.64,28.2,25.6,
282.0,0.0783,3217,1023,196,0,0,00001001,0000000000100000,0,3,77,588,944,572,513,555,00111111,,0.08,-0.62,22.2,24.64,28.1,25.6,
283.0,0.0786,3217,1023,196,0,0,00001001,0000000000100000,0,4,75,588,944,571,513,555,00111111,,0.10,-0.60,22.2,24.64,28.2,25.6,
284.0,0.0789,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,944,571,514,555,00111111,,0.08,-0.61,22.2,24.64,28.2,25.6,
285.0,0.0792,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,571,513,555,00111111,,0.08,-0.61,22.3,24.64,28.2,25.6,
286.0,0.0794,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,944,571,513,555,00111111,,0.08,-0.60,22.2,24.64,28.2,25.6,
287.0,0.0797,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,945,570,513,554,00111111,,0.08,-0.61,22.2,24.67,28.3,25.7,
288.0,0.0800,3217,1023,196,0,0,00001001,0000000000100000,0,4,74,588,944,570,513,554,00111111,,0.10,-0.59,22.2,24.64,28.3,25.7,
289.0,0.0803,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,588,944,570,513,554,00111111,,0.08,-0.61,22.2,24.64,28.3,25.7,
290.0,0.0806,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,570,513,554,00111111,,0.08,-0.61,22.3,24.64,28.3,25.7,
291.0,0.0808,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,945,570,513,554,00111111,,0.08,-0.59,22.3,24.67,28.3,25.7,
292.0,0.0811,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,944,570,513,554,00111111,,0.08,-0.60,22.2,24.64,28.3,25.7,
293.0,0.0814,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,945,569,513,554,00111111,,0.08,-0.59,22.3,24.67,28.4,25.7,
294.0,0.0817,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,569,513,554,00111111,,0.08,-0.59,22.3,24.64,28.4,25.7,
295.0,0.0819,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,569,513,554,00111111,,0.08,-0.61,22.3,24.64,28.4,25.7,
296.0,0.0822,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,569,513,554,00111111,,0.08,-0.59,22.3,24.64,28.4,25.7,
297.0,0.0825,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,569,513,554,00111111,,0.08,-0.61,22.3,24.64,28.4,25.7,
298.0,0.0828,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,569,513,554,00111111,,0.08,-0.61,22.3,24.64,28.4,25.7,
299.0,0.0831,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,568,513,554,00111111,,0.08,-0.60,22.3,24.64,28.5,25.7,
300.0,0.0833,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,568,513,554,00111111,,0.08,-0.60,22.3,24.64,28.5,25.7,
301.0,0.0836,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,568,513,554,00111111,,0.08,-0.59,22.3,24.64,28.5,25.7,
302.0,0.0839,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,568,513,554,00111111,,0.08,-0.61,22.3,24.64,28.5,25.7,
303.0,0.0842,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,568,513,554,00111111,,0.08,-0.59,22.3,24.64,28.5,25.7,
304.0,0.0844,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,588,944,568,513,554,00111111,,0.08,-0.60,22.2,24.64,28.5,25.7,
305.0,0.0847,3217,1023,196,0,0,00001001,0000000000100000,0,4,76,587,944,567,513,554,00111111,,0.10,-0.61,22.3,24.64,28.6,25.7,
306.0,0.0850,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,567,513,553,00111111,,0.08,-0.60,22.3,24.64,28.6,25.8,
307.0,0.0853,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,567,513,553,00111111,,0.08,-0.60,22.3,24.64,28.6,25.8,
308.0,0.0856,3217,1023,196,0,0,00001001,0000000000100000,0,4,76,587,944,567,513,553,00111111,,0.10,-0.61,22.3,24.64,28.6,25.8,
309.0,0.0858,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,567,513,553,00111111,,0.08,-0.59,22.3,24.64,28.6,25.8,
310.0,0.0861,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,567,513,553,00111111,,0.08,-0.59,22.3,24.64,28.6,25.8,
311.0,0.0864,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,567,513,553,00111111,,0.08,-0.60,22.3,24.64,28.6,25.8,
312.0,0.0867,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,566,513,553,00111111,,0.08,-0.59,22.3,24.64,28.7,25.8,
313.0,0.0869,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,566,513,553,00111111,,0.08,-0.61,22.3,24.64,28.7,25.8,
314.0,0.0872,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,566,513,553,00111111,,0.08,-0.59,22.3,24.64,28.7,25.8,
315.0,0.0875,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,566,513,553,00111111,,0.08,-0.59,22.3,24.64,28.7,25.8,
316.0,0.0878,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,565,513,553,00111111,,0.08,-0.61,22.3,24.64,28.8,25.8,
317.0,0.0881,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,565,513,553,00111111,,0.08,-0.60,22.3,24.64,28.8,25.8,
318.0,0.0883,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,565,514,553,00111111,,0.08,-0.61,22.3,24.61,28.8,25.8,
319.0,0.0886,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,943,565,513,553,00111111,,0.08,-0.59,22.3,24.61,28.8,25.8,
320.0,0.0889,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,565,514,553,00111111,,0.08,-0.61,22.3,24.61,28.8,25.8,
321.0,0.0892,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,565,514,552,00111111,,0.08,-0.60,22.3,24.64,28.8,25.9,
322.0,0.0894,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,565,514,552,00111111,,0.08,-0.61,22.3,24.64,28.8,25.9,
323.0,0.0897,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,565,513,553,00111111,,0.08,-0.61,22.3,24.61,28.8,25.8,
324.0,0.0900,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,943,564,513,552,00111111,,0.08,-0.60,22.3,24.61,28.9,25.9,
325.0,0.0903,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,944,564,513,552,00111111,,0.08,-0.61,22.3,24.64,28.9,25.9,
326.0,0.0906,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,564,513,552,00111111,,0.08,-0.61,22.3,24.61,28.9,25.9,
327.0,0.0908,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,944,564,513,552,00111111,,0.08,-0.60,22.3,24.64,28.9,25.9,
328.0,0.0911,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,564,514,552,00111111,,0.08,-0.61,22.3,24.61,28.9,25.9,
329.0,0.0914,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,564,513,552,00111111,,0.08,-0.59,22.3,24.64,28.9,25.9,
330.0,0.0917,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,943,563,514,552,00111111,,0.08,-0.60,22.3,24.61,29.0,25.9,
331.0,0.0919,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,563,513,552,00111111,,0.08,-0.61,22.3,24.61,29.0,25.9,
332.0,0.0922,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,563,514,552,00111111,,0.08,-0.59,22.3,24.64,29.0,25.9,
333.0,0.0925,3217,1023,196,0,0,00001001,0000000000100000,0,4,74,587,944,563,513,552,00111111,,0.10,-0.59,22.3,24.64,29.0,25.9,
334.0,0.0928,3217,1023,196,0,0,00001001,0000000000100000,0,4,76,587,943,562,513,552,00111111,,0.10,-0.61,22.3,24.61,29.1,25.9,
335.0,0.0931,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,943,562,514,552,00111111,,0.08,-0.60,22.3,24.61,29.1,25.9,
336.0,0.0933,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,943,562,513,552,00111111,,0.08,-0.60,22.3,24.61,29.1,25.9,
337.0,0.0936,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,944,562,513,552,00111111,,0.08,-0.59,22.3,24.64,29.1,25.9,
338.0,0.0939,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,562,513,551,00111111,,0.08,-0.61,22.3,24.61,29.1,26.0,
339.0,0.0942,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,943,562,513,551,00111111,,0.08,-0.59,22.3,24.61,29.1,26.0,
340.0,0.0944,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,943,562,513,552,00111111,,0.08,-0.59,22.3,24.61,29.1,25.9,
341.0,0.0947,3217,1023,196,0,0,00001001,0000000000100000,0,3,77,587,943,562,513,551,00111111,,0.08,-0.62,22.3,24.61,29.1,26.0,
342.0,0.0950,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,943,561,513,552,00111111,,0.08,-0.59,22.3,24.61,29.2,25.9,
343.0,0.0953,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,561,513,551,00111111,,0.08,-0.61,22.3,24.61,29.2,26.0,
344.0,0.0956,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,561,513,551,00111111,,0.08,-0.61,22.3,24.61,29.2,26.0,
345.0,0.0958,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,943,561,513,551,00111111,,0.08,-0.60,22.3,24.61,29.2,26.0,
346.0,0.0961,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,943,561,513,551,00111111,,0.08,-0.60,22.3,24.61,29.2,26.0,
347.0,0.0964,3217,1023,196,0,0,00001001,0000000000100000,0,3,75,587,943,561,513,551,00111111,,0.08,-0.60,22.3,24.61,29.2,26.0,
348.0,0.0967,3217,1023,196,0,0,00001001,0000000000100000,0,3,74,587,943,560,513,551,00111111,,0.08,-0.59,22.3,24.61,29.3,26.0,
349.0,0.0969,3217,1023,196,0,0,00001001,0000000000100000,0,3,76,587,943,560,513,551,00111111,,0.08,-0.61,22.3,24.61,29.3,26.0,
